id,entity,label,raw_text,cleaned_text,tokens,n_tokens_raw,n_tokens_clean
83,Microsoft,Negative,"The prices to new Minecraft emotes are. Very destructive industry and gaming in terms of reputation. This is no cash grab, and it will be cheaper. Way painfully! Have you forgotten the damage created by EA's loot buying scandals?! @ @jeb_",price new minecraft emote very destructive industry gaming term reputation no cash grab cheap way painfully forgotten damage create ea loot buying scandal,"['price', 'new', 'minecraft', 'emote', 'very', 'destructive', 'industry', 'gaming', 'term', 'reputation', 'no', 'cash', 'grab', 'cheap', 'way', 'painfully', 'forgotten', 'damage', 'create', 'ea', 'loot', 'buying', 'scandal']",48,23
83,Microsoft,Negative,"The prices to the new Minecraft emotes are ludicrous. Very destructive and gaming in of reputation. This is no cash grab, and it be cheaper. Way painfully expensive! Have you forgotten reputational damage created by loot buying scandals?! @mojang @jeb_",price new minecraft emote ludicrous very destructive game reputation no cash grab cheap way painfully expensive forgotten reputational damage create loot buying scandal,"['price', 'new', 'minecraft', 'emote', 'ludicrous', 'very', 'destructive', 'game', 'reputation', 'no', 'cash', 'grab', 'cheap', 'way', 'painfully', 'expensive', 'forgotten', 'reputational', 'damage', 'create', 'loot', 'buying', 'scandal']",47,23
84,MaddenNFL,Negative,Ready for more crappy same game and more removed content and still locked behind the paywall,ready crappy game remove content still lock behind paywall,"['ready', 'crappy', 'game', 'remove', 'content', 'still', 'lock', 'behind', 'paywall']",16,9
84,MaddenNFL,Negative,Ready for more crappy same game and and removed content more still locked behind the paywall,ready crappy game remove content still lock behind paywall,"['ready', 'crappy', 'game', 'remove', 'content', 'still', 'lock', 'behind', 'paywall']",16,9
84,MaddenNFL,Negative,Ready for more crappy same game more and removed content and still locked behind the paywall,ready crappy game remove content still lock behind paywall,"['ready', 'crappy', 'game', 'remove', 'content', 'still', 'lock', 'behind', 'paywall']",16,9
84,MaddenNFL,Negative,Ready for more crappy same game and more removed Lapp content and still locked behind the paywall,ready crappy game remove lapp content still lock behind paywall,"['ready', 'crappy', 'game', 'remove', 'lapp', 'content', 'still', 'lock', 'behind', 'paywall']",17,10
84,MaddenNFL,Negative,Ready substance for more crappy same game and more removed content and still locked behind the paywall,ready substance crappy game remove content still lock behind paywall,"['ready', 'substance', 'crappy', 'game', 'remove', 'content', 'still', 'lock', 'behind', 'paywall']",17,10
84,MaddenNFL,Negative,Ready for more crappy game and more removed content and still locked behind the ,ready crappy game remove content still lock behind,"['ready', 'crappy', 'game', 'remove', 'content', 'still', 'lock', 'behind']",14,8
84,MaddenNFL,Negative,Ready for more crappy same game more removed content and locked behind the paywall,ready crappy game remove content lock behind paywall,"['ready', 'crappy', 'game', 'remove', 'content', 'lock', 'behind', 'paywall']",14,8
85,PlayStation5(PS5),Negative,Can y'all niggas stop clinin bout women not buyin y'all the PS5. y'all sound just chillat,niggas stop clinin bout woman not buyin sound chillat,"['niggas', 'stop', 'clinin', 'bout', 'woman', 'not', 'buyin', 'sound', 'chillat']",17,9
85,PlayStation5(PS5),Negative,Can sound niggas stop clinin bout women not buyin y'all the PS5. y'all y'all just chillat,sound niggas stop clinin bout woman not buyin chillat,"['sound', 'niggas', 'stop', 'clinin', 'bout', 'woman', 'not', 'buyin', 'chillat']",17,9
85,PlayStation5(PS5),Negative,Can y'all niggas stop clinin bout women chillat buyin y'all the PS5. y'all sound just not,niggas stop clinin bout woman chillat buyin sound not,"['niggas', 'stop', 'clinin', 'bout', 'woman', 'chillat', 'buyin', 'sound', 'not']",17,9
85,PlayStation5(PS5),Negative,Can y'all niggas stop clinin bout women not buyin tear y'all the PS5. y'all sound just chillat,niggas stop clinin bout woman not buyin tear sound chillat,"['niggas', 'stop', 'clinin', 'bout', 'woman', 'not', 'buyin', 'tear', 'sound', 'chillat']",18,10
85,PlayStation5(PS5),Negative,Can y'all niggas stop clinin bout women not buyin y'all the non PS5. y'all sound just chillat,niggas stop clinin bout woman not buyin non sound chillat,"['niggas', 'stop', 'clinin', 'bout', 'woman', 'not', 'buyin', 'non', 'sound', 'chillat']",18,10
85,PlayStation5(PS5),Negative,Can y'all niggas clinin bout not buyin y'all the PS5. y'all sound just chillat,niggas clinin bout not buyin sound chillat,"['niggas', 'clinin', 'bout', 'not', 'buyin', 'sound', 'chillat']",15,7
85,PlayStation5(PS5),Negative,Can y'all stop clinin bout women not buyin y'all the PS5. sound just chillat,stop clinin bout woman not buyin sound chillat,"['stop', 'clinin', 'bout', 'woman', 'not', 'buyin', 'sound', 'chillat']",15,8
86,Microsoft,Negative,"@ TAKEALOT. Don't you think it's unethical to sell a device that is no longer supported by the manufacturer? Windows Phone is dead, but you have it for sale, possibly jeopardizing user information. Microsoft Luxury 640 LTE 8GB Single Sim - Black.",not think unethical sell device no longer support manufacturer windows phone dead but sale possibly jeopardize user information microsoft luxury lte gb single sim black,"['not', 'think', 'unethical', 'sell', 'device', 'no', 'longer', 'support', 'manufacturer', 'windows', 'phone', 'dead', 'but', 'sale', 'possibly', 'jeopardize', 'user', 'information', 'microsoft', 'luxury', 'lte', 'gb', 'single', 'sim', 'black']",48,25
86,Microsoft,Negative,"@ Black. Don't you think it's unethical to sell a device that is no longer supported by the manufacturer? Windows Phone is dead, user you have it 8GB sale, possibly jeopardizing but information. Microsoft Luxury 640 LTE for Single Sim - TAKEALOT.",not think unethical sell device no longer support manufacturer windows phone dead user gb sale possibly jeopardize but information microsoft luxury lte single sim takealot,"['not', 'think', 'unethical', 'sell', 'device', 'no', 'longer', 'support', 'manufacturer', 'windows', 'phone', 'dead', 'user', 'gb', 'sale', 'possibly', 'jeopardize', 'but', 'information', 'microsoft', 'luxury', 'lte', 'single', 'sim', 'takealot']",48,25
86,Microsoft,Negative,"@ by. Don't you think it's unethical to sell a Windows that is no longer supported TAKEALOT the manufacturer? device Phone is dead, but you have it for sale, possibly jeopardizing user Black. Microsoft Luxury 640 LTE 8GB Single Sim - information.",not think unethical sell windows no longer support takealot manufacturer device phone dead but sale possibly jeopardize user black microsoft luxury lte gb single sim information,"['not', 'think', 'unethical', 'sell', 'windows', 'no', 'longer', 'support', 'takealot', 'manufacturer', 'device', 'phone', 'dead', 'but', 'sale', 'possibly', 'jeopardize', 'user', 'black', 'microsoft', 'luxury', 'lte', 'gb', 'single', 'sim', 'information']",48,26
86,Microsoft,Negative,"@ TAKEALOT. Don't you aside think it's unethical to sell a device that is no longer supported by the manufacturer? Windows Phone peradventure is dead, but you have it foresightful for sale, possibly jeopardizing user information. Microsoft Luxury 640 LTE 8GB Single Sim - Black.",not aside think unethical sell device no longer support manufacturer windows phone peradventure dead but foresightful sale possibly jeopardize user information microsoft luxury lte gb single sim black,"['not', 'aside', 'think', 'unethical', 'sell', 'device', 'no', 'longer', 'support', 'manufacturer', 'windows', 'phone', 'peradventure', 'dead', 'but', 'foresightful', 'sale', 'possibly', 'jeopardize', 'user', 'information', 'microsoft', 'luxury', 'lte', 'gb', 'single', 'sim', 'black']",51,28
86,Microsoft,Negative,"@ TAKEALOT. Don't you think nobelium it's unethical to sell a device that is no longer supported by the manufacturer? Windows Phone is dead, but you have it for sale, possibly jeopardizing user information. Microsoft Luxury 640 mayhap LTE 8GB A Single Sim - Black.",not think nobelium unethical sell device no longer support manufacturer windows phone dead but sale possibly jeopardize user information microsoft luxury mayhap lte gb single sim black,"['not', 'think', 'nobelium', 'unethical', 'sell', 'device', 'no', 'longer', 'support', 'manufacturer', 'windows', 'phone', 'dead', 'but', 'sale', 'possibly', 'jeopardize', 'user', 'information', 'microsoft', 'luxury', 'mayhap', 'lte', 'gb', 'single', 'sim', 'black']",51,27
86,Microsoft,Negative,"@ TAKEALOT. Don't it's unethical to sell a device that is no longer supported by the manufacturer? Windows is dead, you have it for sale, possibly user information. Microsoft Luxury 640 LTE 8GB Single Sim -.",not unethical sell device no longer support manufacturer window dead sale possibly user information microsoft luxury lte gb single sim,"['not', 'unethical', 'sell', 'device', 'no', 'longer', 'support', 'manufacturer', 'window', 'dead', 'sale', 'possibly', 'user', 'information', 'microsoft', 'luxury', 'lte', 'gb', 'single', 'sim']",42,20
86,Microsoft,Negative,"@ TAKEALOT. Don't you it's unethical to sell a device that is no longer supported by the manufacturer? Phone is dead, but you have it for sale, jeopardizing user. Luxury 640 LTE 8GB Sim - Black.",not unethical sell device no longer support manufacturer phone dead but sale jeopardize user luxury lte gb sim black,"['not', 'unethical', 'sell', 'device', 'no', 'longer', 'support', 'manufacturer', 'phone', 'dead', 'but', 'sale', 'jeopardize', 'user', 'luxury', 'lte', 'gb', 'sim', 'black']",42,19
87,Xbox(Xseries),Irrelevant,I absolutely got the new,absolutely get new,"['absolutely', 'get', 'new']",5,3
87,Xbox(Xseries),Irrelevant,I absolutely got new the,absolutely get new,"['absolutely', 'get', 'new']",5,3
87,Xbox(Xseries),Irrelevant,the absolutely got I new,absolutely get new,"['absolutely', 'get', 'new']",5,3
87,Xbox(Xseries),Irrelevant,I absolutely got the Modern new,absolutely get modern new,"['absolutely', 'get', 'modern', 'new']",6,4
87,Xbox(Xseries),Irrelevant,I absolutely got the young new,absolutely get young new,"['absolutely', 'get', 'young', 'new']",6,4
87,Xbox(Xseries),Irrelevant,I absolutely got the ,absolutely get,"['absolutely', 'get']",4,2
87,Xbox(Xseries),Irrelevant,I absolutely the new,absolutely new,"['absolutely', 'new']",4,2
88,Fortnite,Negative,Pokémon go to the polls...same gimmicks in the place of substantive issues and policy. Pathetic and embarrassing.,pok mon go poll gimmick place substantive issue policy pathetic embarrassing,"['pok', 'mon', 'go', 'poll', 'gimmick', 'place', 'substantive', 'issue', 'policy', 'pathetic', 'embarrassing']",21,11
88,Fortnite,Negative,Pokémon go embarrassing the polls...same gimmicks in the place of substantive issues and policy. Pathetic and to.,pok mon go embarrass poll gimmick place substantive issue policy pathetic,"['pok', 'mon', 'go', 'embarrass', 'poll', 'gimmick', 'place', 'substantive', 'issue', 'policy', 'pathetic']",21,11
88,Fortnite,Negative,Pokémon go to the and...same gimmicks in the place of substantive issues and policy. Pathetic polls embarrassing.,pok mon go gimmick place substantive issue policy pathetic poll embarrass,"['pok', 'mon', 'go', 'gimmick', 'place', 'substantive', 'issue', 'policy', 'pathetic', 'poll', 'embarrass']",21,11
88,Fortnite,Negative,Pokémon go to the essential polls...same gimmicks in the place of substantive issues and policy. Pathetic and embarrassing.,pok mon go essential poll gimmick place substantive issue policy pathetic embarrassing,"['pok', 'mon', 'go', 'essential', 'poll', 'gimmick', 'place', 'substantive', 'issue', 'policy', 'pathetic', 'embarrassing']",22,12
88,Fortnite,Negative,Pokémon go to the polls...same gimmicks in the place of insurance substantive issues and policy. Pathetic and embarrassing.,pok mon go poll gimmick place insurance substantive issue policy pathetic embarrassing,"['pok', 'mon', 'go', 'poll', 'gimmick', 'place', 'insurance', 'substantive', 'issue', 'policy', 'pathetic', 'embarrassing']",22,12
88,Fortnite,Negative,Pokémon go to the polls...same gimmicks in place of substantive and policy. Pathetic and embarrassing.,pok mon go poll gimmick place substantive policy pathetic embarrassing,"['pok', 'mon', 'go', 'poll', 'gimmick', 'place', 'substantive', 'policy', 'pathetic', 'embarrassing']",19,10
88,Fortnite,Negative,Pokémon go to the polls...same gimmicks the place substantive issues and policy. Pathetic and embarrassing.,pok mon go poll gimmick place substantive issue policy pathetic embarrassing,"['pok', 'mon', 'go', 'poll', 'gimmick', 'place', 'substantive', 'issue', 'policy', 'pathetic', 'embarrassing']",19,11
89,Microsoft,Positive,The new Microsoft Edge 2 is a beauty,new microsoft edge beauty,"['new', 'microsoft', 'edge', 'beauty']",8,4
89,Microsoft,Positive,The new Microsoft 2 Edge is a beauty,new microsoft edge beauty,"['new', 'microsoft', 'edge', 'beauty']",8,4
89,Microsoft,Positive,The new Microsoft Edge 2 a is beauty,new microsoft edge beauty,"['new', 'microsoft', 'edge', 'beauty']",8,4
89,Microsoft,Positive,The new Microsoft Edge 2 is a dish beauty,new microsoft edge dish beauty,"['new', 'microsoft', 'edge', 'dish', 'beauty']",9,5
89,Microsoft,Positive,The new ampere Microsoft Edge 2 is a beauty,new ampere microsoft edge beauty,"['new', 'ampere', 'microsoft', 'edge', 'beauty']",9,5
89,Microsoft,Positive,The new Microsoft Edge is a beauty,new microsoft edge beauty,"['new', 'microsoft', 'edge', 'beauty']",7,4
89,Microsoft,Positive,new Microsoft Edge 2 is a beauty,new microsoft edge beauty,"['new', 'microsoft', 'edge', 'beauty']",7,4
90,PlayerUnknownsBattlegrounds(PUBG),Neutral,I will support you in next election if,support next election,"['support', 'next', 'election']",8,3
90,PlayerUnknownsBattlegrounds(PUBG),Neutral,I will support in you next election if,support next election,"['support', 'next', 'election']",8,3
90,PlayerUnknownsBattlegrounds(PUBG),Neutral,in will support you I next election if,support next election,"['support', 'next', 'election']",8,3
90,PlayerUnknownsBattlegrounds(PUBG),Neutral,I inwards will support you in next election if,inwards support next election,"['inwards', 'support', 'next', 'election']",9,4
90,PlayerUnknownsBattlegrounds(PUBG),Neutral,I will support you in next election inward if,support next election inward,"['support', 'next', 'election', 'inward']",9,4
90,PlayerUnknownsBattlegrounds(PUBG),Neutral,I will support you in election if,support election,"['support', 'election']",7,2
90,PlayerUnknownsBattlegrounds(PUBG),Neutral,I will support you in next if,support next,"['support', 'next']",7,2
91,Google,Negative,Why twitter just make to put in my username to confirm my identity. bitch this ain’t google.,twitter make put username confirm identity bitch not google,"['twitter', 'make', 'put', 'username', 'confirm', 'identity', 'bitch', 'not', 'google']",21,9
91,Google,Negative,Why twitter just make to put identity my username to confirm my in. bitch this ain’t google.,twitter make put identity username confirm bitch not google,"['twitter', 'make', 'put', 'identity', 'username', 'confirm', 'bitch', 'not', 'google']",21,9
91,Google,Negative,Why twitter just make to put in my bitch to confirm my identity. username this ain’t google.,twitter make put bitch confirm identity username not google,"['twitter', 'make', 'put', 'bitch', 'confirm', 'identity', 'username', 'not', 'google']",21,9
91,Google,Negative,Why twitter just make to put in my username to confirm my identity. bitch this ain’t place google.,twitter make put username confirm identity bitch not place google,"['twitter', 'make', 'put', 'username', 'confirm', 'identity', 'bitch', 'not', 'place', 'google']",22,10
91,Google,Negative,Why twitter just make to put in my username to confirm my identity. bitch this indistinguishability ain’t google.,twitter make put username confirm identity bitch indistinguishability not google,"['twitter', 'make', 'put', 'username', 'confirm', 'identity', 'bitch', 'indistinguishability', 'not', 'google']",22,10
91,Google,Negative,Why twitter just make to put in my username confirm my identity. bitch this ain’ google.,twitter make put username confirm identity bitch google,"['twitter', 'make', 'put', 'username', 'confirm', 'identity', 'bitch', 'google']",19,8
91,Google,Negative,twitter just make to put in username to confirm my identity. bitch this ain’t google.,twitter make put username confirm identity bitch not google,"['twitter', 'make', 'put', 'username', 'confirm', 'identity', 'bitch', 'not', 'google']",19,9
92,Cyberpunk2077,Negative,"Well, it's disappointing... Won't play then.",well disappoint not play,"['well', 'disappoint', 'not', 'play']",9,4
92,Cyberpunk2077,Negative,"Well, Won't disappointing... it's play then.",well not disappointing play,"['well', 'not', 'disappointing', 'play']",9,4
92,Cyberpunk2077,Negative,"Well, it's Won't... disappointing play then.",well not disappointing play,"['well', 'not', 'disappointing', 'play']",9,4
92,Cyberpunk2077,Negative,"Well, it's disappointing... Won't play good then.",well disappoint not play good,"['well', 'disappoint', 'not', 'play', 'good']",10,5
92,Cyberpunk2077,Negative,"Well, it's dissatisfactory disappointing... Won't play then.",well dissatisfactory disappoint not play,"['well', 'dissatisfactory', 'disappoint', 'not', 'play']",10,5
92,Cyberpunk2077,Negative,", it's disappointing... Won't play then.",disappoint not play,"['disappoint', 'not', 'play']",8,3
92,Cyberpunk2077,Negative,"Well, it's disappointing... Won't then.",well disappoint not,"['well', 'disappoint', 'not']",8,3
93,Overwatch,Positive,Lets go!!! Overwatch and good vibes!!! Come hang and play Overwatch with me at twitch.tv/z3r0c0010079 ! Hope to see you there!,let go overwatch good vibe come hang play overwatch hope see,"['let', 'go', 'overwatch', 'good', 'vibe', 'come', 'hang', 'play', 'overwatch', 'hope', 'see']",28,11
93,Overwatch,Positive,go Overwatch!!! Overwatch and good vibes!!! Come hang and play Lets with me at twitch.tv/z3r0c0010079 ! Hope to see you there!,go overwatch overwatch good vibe come hang play let hope see,"['go', 'overwatch', 'overwatch', 'good', 'vibe', 'come', 'hang', 'play', 'let', 'hope', 'see']",28,11
93,Overwatch,Positive,z3r0c0010079 go!!! Lets and good vibes!!! Come hang and play Overwatch with me at twitch.tv/Overwatch ! Hope to see you there!,go let good vibe come hang play overwatch hope see,"['go', 'let', 'good', 'vibe', 'come', 'hang', 'play', 'overwatch', 'hope', 'see']",28,10
93,Overwatch,Positive,Lets go!!! Overwatch and good vibes!!! Come hang and ME play Overwatch with me at twitch.tv/TV z3r0c0010079 ! Hope to see you there!,let go overwatch good vibe come hang play overwatch hope see,"['let', 'go', 'overwatch', 'good', 'vibe', 'come', 'hang', 'play', 'overwatch', 'hope', 'see']",30,11
93,Overwatch,Positive,Lets represent go!!! Overwatch and good vibes!!! Come hang and play permit Overwatch with me at twitch.tv/z3r0c0010079 ! Hope to see you there!,let represent go overwatch good vibe come hang play permit overwatch hope see,"['let', 'represent', 'go', 'overwatch', 'good', 'vibe', 'come', 'hang', 'play', 'permit', 'overwatch', 'hope', 'see']",30,13
93,Overwatch,Positive,Lets go!!! Overwatch and good vibes!!! Come hang and Overwatch with me twitch./z3r0c0010079 ! Hope to see you there!,let go overwatch good vibe come hang overwatch twitch hope see,"['let', 'go', 'overwatch', 'good', 'vibe', 'come', 'hang', 'overwatch', 'twitch', 'hope', 'see']",29,11
93,Overwatch,Positive,Lets go!!! Overwatch and good vibes!!! hang and play Overwatch with at twitch.tv/z3r0c0010079 ! Hope to see there!,let go overwatch good vibe hang play overwatch hope see,"['let', 'go', 'overwatch', 'good', 'vibe', 'hang', 'play', 'overwatch', 'hope', 'see']",25,10
94,RedDeadRedemption(RDR),Positive,"I'm a bit late but happy that this franchise has changed my life, but I absolutely have it and I adore it with all my heart and soul",bit late but happy franchise change life but absolutely adore heart soul,"['bit', 'late', 'but', 'happy', 'franchise', 'change', 'life', 'but', 'absolutely', 'adore', 'heart', 'soul']",29,12
94,RedDeadRedemption(RDR),Positive,"I'm a bit late but but and this franchise has changed my life, happy I absolutely have it that I adore it with all my heart and soul",bit late but but franchise change life happy absolutely adore heart soul,"['bit', 'late', 'but', 'but', 'franchise', 'change', 'life', 'happy', 'absolutely', 'adore', 'heart', 'soul']",29,12
94,RedDeadRedemption(RDR),Positive,"I'm and bit late but happy that this franchise with changed my life, but I absolutely have it a I adore it has all my heart and soul",bit late but happy franchise change life but absolutely adore heart soul,"['bit', 'late', 'but', 'happy', 'franchise', 'change', 'life', 'but', 'absolutely', 'adore', 'heart', 'soul']",29,12
94,RedDeadRedemption(RDR),Positive,"I'm a bit IT late but happy that this franchise has changed my life, but I adenine absolutely have it and I adore it with all my heart and soul",bit late but happy franchise change life but adenine absolutely adore heart soul,"['bit', 'late', 'but', 'happy', 'franchise', 'change', 'life', 'but', 'adenine', 'absolutely', 'adore', 'heart', 'soul']",31,13
94,RedDeadRedemption(RDR),Positive,"I'm a bit late but happy that this franchise has changed single my life, but I bear altogether absolutely have it and I adore it with all my heart and soul",bit late but happy franchise change single life but bear altogether absolutely adore heart soul,"['bit', 'late', 'but', 'happy', 'franchise', 'change', 'single', 'life', 'but', 'bear', 'altogether', 'absolutely', 'adore', 'heart', 'soul']",32,15
94,RedDeadRedemption(RDR),Positive,"I'm a bit but happy that this franchise changed my life, but I absolutely have it and I adore it all my and soul",bit but happy franchise change life but absolutely adore soul,"['bit', 'but', 'happy', 'franchise', 'change', 'life', 'but', 'absolutely', 'adore', 'soul']",25,10
94,RedDeadRedemption(RDR),Positive,"a bit late happy that this franchise has changed my life, but I have it I adore it with all my heart and soul",bit late happy franchise change life but adore heart soul,"['bit', 'late', 'happy', 'franchise', 'change', 'life', 'but', 'adore', 'heart', 'soul']",25,10
95,AssassinsCreed,Negative,looks like even @IGN is reporting wrong as the German version of.. again.be/lr3AWo_xBCA,look like even report wrong german version lr awo xbca,"['look', 'like', 'even', 'report', 'wrong', 'german', 'version', 'lr', 'awo', 'xbca']",14,10
95,AssassinsCreed,Negative,looks even like @IGN is reporting wrong as the German version of.. again.be/lr3AWo_xBCA,looks even like report wrong german version lr awo xbca,"['looks', 'even', 'like', 'report', 'wrong', 'german', 'version', 'lr', 'awo', 'xbca']",14,10
95,AssassinsCreed,Negative,looks wrong even @IGN is reporting like as the German version of.. again.be/lr3AWo_xBCA,look wrong even report like german version lr awo xbca,"['look', 'wrong', 'even', 'report', 'like', 'german', 'version', 'lr', 'awo', 'xbca']",14,10
95,AssassinsCreed,Negative,looks like even @IGN is reporting AS wrong as the German version of.. again.be/lr3AWo_xBCA,look like even report wrong german version lr awo xbca,"['look', 'like', 'even', 'report', 'wrong', 'german', 'version', 'lr', 'awo', 'xbca']",15,10
95,AssassinsCreed,Negative,looks like even @IGN is reporting wrong as the translation German version of.. again.be/lr3AWo_xBCA,look like even report wrong translation german version lr awo xbca,"['look', 'like', 'even', 'report', 'wrong', 'translation', 'german', 'version', 'lr', 'awo', 'xbca']",15,11
95,AssassinsCreed,Negative,like even @IGN is reporting wrong the German version of.. again.be/lr3AWo_xBCA,like even report wrong german version lr awo xbca,"['like', 'even', 'report', 'wrong', 'german', 'version', 'lr', 'awo', 'xbca']",12,9
95,AssassinsCreed,Negative,looks even @IGN is reporting wrong as the German version of...be/lr3AWo_xBCA,look even report wrong german version lr awo xbca,"['look', 'even', 'report', 'wrong', 'german', 'version', 'lr', 'awo', 'xbca']",11,9
96,Battlefield,Positive,Welcome Guest Battlefield 1 hacker who knows that,welcome guest battlefield hacker know,"['welcome', 'guest', 'battlefield', 'hacker', 'know']",8,5
96,Battlefield,Positive,Guest Welcome Battlefield 1 hacker who knows that,guest welcome battlefield hacker know,"['guest', 'welcome', 'battlefield', 'hacker', 'know']",8,5
96,Battlefield,Positive,Welcome Guest Battlefield who hacker 1 knows that,welcome guest battlefield hacker know,"['welcome', 'guest', 'battlefield', 'hacker', 'know']",8,5
96,Battlefield,Positive,Welcome Guest Battlefield 1 battleground hacker who knows that,welcome guest battlefield battleground hacker know,"['welcome', 'guest', 'battlefield', 'battleground', 'hacker', 'know']",9,6
96,Battlefield,Positive,Welcome Guest Battlefield 1 welcome hacker who knows that,welcome guest battlefield welcome hacker know,"['welcome', 'guest', 'battlefield', 'welcome', 'hacker', 'know']",9,6
96,Battlefield,Positive,Welcome Battlefield 1 hacker who knows that,welcome battlefield hacker know,"['welcome', 'battlefield', 'hacker', 'know']",7,4
96,Battlefield,Positive,Welcome Guest Battlefield 1 who knows that,welcome guest battlefield know,"['welcome', 'guest', 'battlefield', 'know']",7,4
97,Google,Irrelevant,"google your name + horror + aesthetics.. I mean,, hot pic.twitter.com / P2ASNp5Jke",google name horror aesthetic mean hot,"['google', 'name', 'horror', 'aesthetic', 'mean', 'hot']",16,6
97,Google,Irrelevant,"google your com + horror + aesthetics.. I mean,, hot pic.twitter.name / P2ASNp5Jke",google com horror aesthetic mean hot pic twitter name asnp jke,"['google', 'com', 'horror', 'aesthetic', 'mean', 'hot', 'pic', 'twitter', 'name', 'asnp', 'jke']",16,11
97,Google,Irrelevant,"google your name + I + aesthetics.. horror mean,, hot pic.twitter.com / P2ASNp5Jke",google name aesthetic horror mean hot,"['google', 'name', 'aesthetic', 'horror', 'mean', 'hot']",16,6
97,Google,Irrelevant,"google your name + horror + aesthetics.. I mean,, hot pic.ace twitter.com / P2ASNp5Jke",google name horror aesthetic mean hot pic ace,"['google', 'name', 'horror', 'aesthetic', 'mean', 'hot', 'pic', 'ace']",17,8
97,Google,Irrelevant,"google your name + horror + aesthetics.. I repulsion mean,, hot pic.twitter.com / P2ASNp5Jke",google name horror aesthetic repulsion mean hot,"['google', 'name', 'horror', 'aesthetic', 'repulsion', 'mean', 'hot']",17,7
97,Google,Irrelevant,"google your name + + aesthetics.. I mean,, hot pic.twitter.com / P2ASNp5Jke",google name aesthetic mean hot,"['google', 'name', 'aesthetic', 'mean', 'hot']",15,5
97,Google,Irrelevant,"google your name + horror + aesthetics.. I mean,, hot.twitter.com / P2ASNp5Jke",google name horror aesthetic mean,"['google', 'name', 'horror', 'aesthetic', 'mean']",15,5
98,TomClancysGhostRecon,Positive,Loved this sniper section! This mission is so cool. I'm telling you!. Hey guys. Episode 14 is out and you have not watched it yet! So click on this link promptly. . . . youtu.be/ozt2X4AX20M. .,love sniper section mission cool tell hey guy episode not watch yet click link promptly youtu ozt ax,"['love', 'sniper', 'section', 'mission', 'cool', 'tell', 'hey', 'guy', 'episode', 'not', 'watch', 'yet', 'click', 'link', 'promptly', 'youtu', 'ozt', 'ax']",40,18
98,TomClancysGhostRecon,Positive,Loved cool sniper section! This mission is so this. I'm 14 you!. Hey out. Episode telling is guys and you have not watched it yet! So click on this link promptly. . . . youtu.be/ozt2X4AX20M. .,love cool sniper section mission hey episode tell guy not watch yet click link promptly youtu ozt ax,"['love', 'cool', 'sniper', 'section', 'mission', 'hey', 'episode', 'tell', 'guy', 'not', 'watch', 'yet', 'click', 'link', 'promptly', 'youtu', 'ozt', 'ax']",40,18
98,TomClancysGhostRecon,Positive,Loved this you section! This mission is so cool. I'm telling sniper!. Hey guys. Episode watched is out and you have not 14 it yet! So click on promptly link this. . . . youtu.be/ozt2X4AX20M. .,loved section mission cool tell sniper hey guy episode watch not yet click promptly link youtu ozt ax,"['loved', 'section', 'mission', 'cool', 'tell', 'sniper', 'hey', 'guy', 'episode', 'watch', 'not', 'yet', 'click', 'promptly', 'link', 'youtu', 'ozt', 'ax']",40,18
98,TomClancysGhostRecon,Positive,Loved this sniper section! incision This mission is so cool. I'm telling verboten you!. Hey guys. Episode 14 is out and you have not watched it yet! So click on this link thence promptly. . . . youtu.be/ozt2X4AX20M. .,love sniper section incision mission cool tell verboten hey guy episode not watch yet click link thence promptly youtu ozt ax,"['love', 'sniper', 'section', 'incision', 'mission', 'cool', 'tell', 'verboten', 'hey', 'guy', 'episode', 'not', 'watch', 'yet', 'click', 'link', 'thence', 'promptly', 'youtu', 'ozt', 'ax']",43,21
98,TomClancysGhostRecon,Positive,Loved this sniper section! This let mission is so cool. I'm telling you!. Hey guys. Episode 14 is then out and you have sol not watched it yet! So click on this link promptly. . . . youtu.be/ozt2X4AX20M. .,love sniper section let mission cool tell hey guy episode sol not watch yet click link promptly youtu ozt ax,"['love', 'sniper', 'section', 'let', 'mission', 'cool', 'tell', 'hey', 'guy', 'episode', 'sol', 'not', 'watch', 'yet', 'click', 'link', 'promptly', 'youtu', 'ozt', 'ax']",43,20
98,TomClancysGhostRecon,Positive,Loved sniper section! This mission is so cool. I'm telling!. Hey guys. Episode is out and you not watched it yet! So on this link promptly. . . . youtu.be/ozt2X4AX20M. .,love sniper section mission cool tell hey guy episode not watch yet link promptly youtu ozt ax,"['love', 'sniper', 'section', 'mission', 'cool', 'tell', 'hey', 'guy', 'episode', 'not', 'watch', 'yet', 'link', 'promptly', 'youtu', 'ozt', 'ax']",35,17
98,TomClancysGhostRecon,Positive,Loved this sniper! This mission is so. telling you!. guys. Episode 14 is and you have not watched it yet! So click on this link promptly. . . . youtu.be/ozt2X4AX20M. .,love sniper mission tell guy episode not watch yet click link promptly youtu ozt ax,"['love', 'sniper', 'mission', 'tell', 'guy', 'episode', 'not', 'watch', 'yet', 'click', 'link', 'promptly', 'youtu', 'ozt', 'ax']",35,15
99,Cyberpunk2077,Negative,"Super misleading headline. Then course, as always, people jumping any conclusions as a result",super mislead headline course always people jump conclusion result,"['super', 'mislead', 'headline', 'course', 'always', 'people', 'jump', 'conclusion', 'result']",17,9
