orig_id,entity,source_id,label,technique,variant,text
91,Google,4558,Negative,swap,2,Why twitter my make to put in just username to confirm my identity. bitch this ain’t google.
91,Google,4558,Negative,insert,1,Why twitter just make to put in my username to confirm my cast identity. bitch this ain’t google.
91,Google,4558,Negative,insert,2,Why twitter just make to put liothyronine in my username to confirm my identity. bitch this ain’t google.
91,Google,4558,Negative,delete,1,Why twitter just make to put in my to confirm my identity. bitch this ain’t.
91,Google,4558,Negative,delete,2,Why twitter just make to put in my username to confirm my identity. this’t google.
92,Cyberpunk2077,3713,Negative,original,0,"Well, it's disappointing... Won't play then."
92,Cyberpunk2077,3713,Negative,swap,1,"Well, it's Won't... disappointing play then."
92,Cyberpunk2077,3713,Negative,swap,2,"Well, then disappointing... Won't play it's."
92,Cyberpunk2077,3713,Negative,insert,1,"Well, it's disappointing... Won't play fiddle then."
92,Cyberpunk2077,3713,Negative,insert,2,"so Well, it's disappointing... Won't play then."
92,Cyberpunk2077,3713,Negative,delete,1,"Well, disappointing... Won't play then."
92,Cyberpunk2077,3713,Negative,delete,2,"Well, it's disappointing... play then."
93,Overwatch,9578,Positive,original,0,Lets go!!! Overwatch and good vibes!!! Come hang and play Overwatch with me at twitch.tv/z3r0c0010079 ! Hope to see you there!
93,Overwatch,9578,Positive,swap,1,Lets go!!! Overwatch and z3r0c0010079 vibes!!! Come hang and play Overwatch with me at good.tv/twitch ! Hope to see you there!
93,Overwatch,9578,Positive,swap,2,Lets go!!! Overwatch see good Hope!!! Come hang and play Overwatch with me at twitch.tv/z3r0c0010079 ! vibes to and you there!
93,Overwatch,9578,Positive,insert,1,Lets go!!! Overwatch beneficial and good vibes!!! Come hang and play Overwatch with me at twitch.tv/z3r0c0010079 ! jerk Hope to see you there!
93,Overwatch,9578,Positive,insert,2,Lets go!!! Overwatch examine and good vibes!!! Come let hang and play Overwatch with me at twitch.tv/z3r0c0010079 ! Hope to see you there!
93,Overwatch,9578,Positive,delete,1,Lets go!!! Overwatch and!!! Come hang and play Overwatch me at twitch.tv/z3r0c0010079 ! Hope to see you there!
93,Overwatch,9578,Positive,delete,2,Lets go!!! Overwatch good vibes!!! Come hang and play with me at twitch.tv/z3r0c0010079 ! to see you there!
94,RedDeadRedemption(RDR),10424,Positive,original,0,"I'm a bit late but happy that this franchise has changed my life, but I absolutely have it and I adore it with all my heart and soul"
94,RedDeadRedemption(RDR),10424,Positive,swap,1,"I'm a bit late but and that this franchise has changed my life, but I absolutely have it and with adore it I all my heart happy soul"
94,RedDeadRedemption(RDR),10424,Positive,swap,2,"I'm a bit late it happy that this franchise has changed my life, soul I absolutely have it and I adore but with all my heart and but"
94,RedDeadRedemption(RDR),10424,Positive,insert,1,"I'm a bit late but happy that this franchise has changed my life, but I absolutely have it and I adore one it with all my heart IT and soul"
94,RedDeadRedemption(RDR),10424,Positive,insert,2,"bite I'm a bit late but happy that this franchise has changed my life, but I absolutely exchange have it and I adore it with all my heart and soul"
94,RedDeadRedemption(RDR),10424,Positive,delete,1,"I'm a bit late but that this franchise has changed my life, but I absolutely have it and I it with all heart soul"
94,RedDeadRedemption(RDR),10424,Positive,delete,2,"I'm a late but happy that this franchise has changed my life, I absolutely have it and I adore with all heart and soul"
95,AssassinsCreed,1020,Negative,original,0,looks like even @IGN is reporting wrong as the German version of.. again.be/lr3AWo_xBCA
95,AssassinsCreed,1020,Negative,swap,1,looks like even @IGN is reporting wrong German the as version of.. again.be/lr3AWo_xBCA
95,AssassinsCreed,1020,Negative,swap,2,looks like version @IGN is reporting wrong as the German even of.. again.be/lr3AWo_xBCA
95,AssassinsCreed,1020,Negative,insert,1,looks like even @IGN is reporting wrong as the German version of.. again.be/expression lr3AWo_xBCA
95,AssassinsCreed,1020,Negative,insert,2,looks like even @IGN is reporting wrong as the rendering German version of.. again.be/lr3AWo_xBCA
95,AssassinsCreed,1020,Negative,delete,1,looks like @IGN is wrong as the German version of.. again.be/lr3AWo_xBCA
95,AssassinsCreed,1020,Negative,delete,2,looks like even @IGN reporting wrong as the German of.. again.be/lr3AWo_xBCA
96,Battlefield,1281,Positive,original,0,Welcome Guest Battlefield 1 hacker who knows that
96,Battlefield,1281,Positive,swap,1,Battlefield Guest Welcome 1 hacker who knows that
96,Battlefield,1281,Positive,swap,2,Welcome Guest Battlefield 1 who hacker knows that
96,Battlefield,1281,Positive,insert,1,Welcome Guest battleground Battlefield 1 hacker who knows that
96,Battlefield,1281,Positive,insert,2,Welcome Guest unity Battlefield 1 hacker who knows that
96,Battlefield,1281,Positive,delete,1,Welcome Guest Battlefield 1 hacker knows that
96,Battlefield,1281,Positive,delete,2,Welcome Guest Battlefield 1 hacker who that
97,Google,4609,Irrelevant,original,0,"google your name + horror + aesthetics.. I mean,, hot pic.twitter.com / P2ASNp5Jke"
97,Google,4609,Irrelevant,swap,1,"google your name + horror + aesthetics.. I mean,, pic hot.twitter.com / P2ASNp5Jke"
97,Google,4609,Irrelevant,swap,2,"name your google + horror + aesthetics.. I mean,, hot pic.twitter.com / P2ASNp5Jke"
97,Google,4609,Irrelevant,insert,1,"google your name + aesthetic horror + aesthetics.. I mean,, hot pic.twitter.com / P2ASNp5Jke"
97,Google,4609,Irrelevant,insert,2,"google your name + appoint horror + aesthetics.. I mean,, hot pic.twitter.com / P2ASNp5Jke"
97,Google,4609,Irrelevant,delete,1,"google your + horror + aesthetics.. I mean,, hot pic.twitter.com / P2ASNp5Jke"
97,Google,4609,Irrelevant,delete,2,"google your name + horror + aesthetics.. I mean,, hot pic.twitter.com / "
98,TomClancysGhostRecon,11084,Positive,original,0,Loved this sniper section! This mission is so cool. I'm telling you!. Hey guys. Episode 14 is out and you have not watched it yet! So click on this link promptly. . . . youtu.be/ozt2X4AX20M. .
98,TomClancysGhostRecon,11084,Positive,swap,1,Loved this sniper section! This mission and so cool. I'm telling you!. Hey guys. ozt2X4AX20M 14 is out is you have not watched it yet! So click be this link promptly. . . . youtu.on/Episode. .
98,TomClancysGhostRecon,11084,Positive,swap,2,Loved this sniper section! This you is watched cool. I'm telling mission!. Hey guys. Episode 14 is click and you have not so it yet! So out on this link promptly. . . . youtu.be/ozt2X4AX20M. .
98,TomClancysGhostRecon,11084,Positive,insert,1,Loved this sniper birth section! This mission is so cool. I'm telling you!. Hey bear guys. Episode 14 is out and you have not watched it extinct yet! So click on this link promptly. . . . youtu.be/ozt2X4AX20M. .
98,TomClancysGhostRecon,11084,Positive,insert,2,embody Loved this sniper section! This mission is so cool. I'm telling you!. Hey guys. Episode 14 is out and you have not relation watched it thence yet! So click on this link promptly. . . . youtu.be/ozt2X4AX20M. .
98,TomClancysGhostRecon,11084,Positive,delete,1,Loved this sniper section! This mission is so cool. I'm telling you!. Hey guys. Episode 14 is out and have not watched it! So click link promptly. . . ..be/ozt2X4AX20M. .
98,TomClancysGhostRecon,11084,Positive,delete,2,Loved this sniper section! This mission is so. I'm telling you!. Hey guys. Episode 14 is out you have not watched it yet! click on this promptly. . . . youtu./ozt2X4AX20M. .
99,Cyberpunk2077,3953,Negative,original,0,"Super misleading headline. Then course, as always, people jumping any conclusions as a result"
99,Cyberpunk2077,3953,Negative,swap,1,"Super misleading headline. Then course, as always, people jumping any as conclusions a result"
99,Cyberpunk2077,3953,Negative,swap,2,"result misleading headline. Then course, as always, people jumping any conclusions as a Super"
99,Cyberpunk2077,3953,Negative,insert,1,"Super misleading headline. Then course, as always, people jumping any conclusions axerophthol as a result"
99,Cyberpunk2077,3953,Negative,insert,2,"then Super misleading headline. Then course, as always, people jumping any conclusions as a result"
99,Cyberpunk2077,3953,Negative,delete,1,"Super misleading headline. Then course, as always, people jumping conclusions a result"
99,Cyberpunk2077,3953,Negative,delete,2,"Super misleading headline. Then, as always, people any conclusions as a result"
100,PlayStation5(PS5),9688,Negative,original,0,why are guys so obsessed with a girl getting the PS5 for them? get it yourself bb.
100,PlayStation5(PS5),9688,Negative,swap,1,why are for so obsessed with a girl getting the PS5 guys them? get it yourself bb.
100,PlayStation5(PS5),9688,Negative,swap,2,why are guys so obsessed with for girl getting the PS5 a them? get it yourself bb.
100,PlayStation5(PS5),9688,Negative,insert,1,why are guys so obsessed with a girl getting the PS5 for them? BB get it yourself bb.
100,PlayStation5(PS5),9688,Negative,insert,2,why are guys so obsessed with a girl getting wherefore the PS5 for them? get it yourself bb.
100,PlayStation5(PS5),9688,Negative,delete,1,why are guys so obsessed with a girl getting PS5 them? get it yourself bb.
100,PlayStation5(PS5),9688,Negative,delete,2,why are guys so obsessed with girl getting the PS5 them? get it yourself bb.
101,TomClancysRainbowSix,11564,Negative,original,0,@Rainbow6Game . Pls fix your servers i was in a rank match and i got disconnected im already a copper 5 cause of shitty rank trollers and my mmr is going to be really low pls fix the servers thx
101,TomClancysRainbowSix,11564,Negative,swap,1,@Rainbow6Game . Pls fix your servers i was in a rank match and i got disconnected im already my copper 5 cause a shitty rank trollers and of mmr is going to be low really pls fix the servers thx
101,TomClancysRainbowSix,11564,Negative,swap,2,@Rainbow6Game . mmr fix your servers i was in a rank match im i got disconnected and already a copper 5 cause of shitty rank trollers and my be is going to Pls really low pls fix the servers thx
101,TomClancysRainbowSix,11564,Negative,insert,1,@Rainbow6Game . Pls fix your servers i was in a rank match and i got disconnected im already server host a copper 5 cause of shitty rank trollers and my mmr is going to be amp really low pls fix the servers thx
101,TomClancysRainbowSix,11564,Negative,insert,2,@Rainbow6Game . Pls fix your servers personify i was in a rank match and i got disconnected im already a copper 5 cause server of shitty I rank trollers and my mmr is going to be really low pls fix the servers thx
101,TomClancysRainbowSix,11564,Negative,delete,1,@Rainbow6Game . Pls fix your i was in a rank match and i got disconnected im already a copper 5 of rank trollers mmr is going to be really low pls fix the servers thx
101,TomClancysRainbowSix,11564,Negative,delete,2,@Rainbow6Game . Pls fix your servers i was a rank match and i got disconnected im already a copper cause of shitty rank trollers and my going to be low pls fix the servers thx
102,Overwatch,9360,Negative,original,0,was at this fucking unit I’d need to lubricate his tight sockets
102,Overwatch,9360,Negative,swap,1,lubricate at this fucking unit I’d need to was his tight sockets
102,Overwatch,9360,Negative,swap,2,was unit this fucking at I’d need to lubricate his tight sockets
102,Overwatch,9360,Negative,insert,1,was at this fucking unit I’d astatine need to lubricate his tight sockets
102,Overwatch,9360,Negative,insert,2,was at this fucking unit I’d shag need to lubricate his tight sockets
102,Overwatch,9360,Negative,delete,1,at this fucking unit I’d need to lubricate his tight sockets
102,Overwatch,9360,Negative,delete,2,was at fucking unit I’d need to lubricate his tight sockets
103,PlayerUnknownsBattlegrounds(PUBG),10158,Negative,original,0,pubg with taehyung... i hate that game
103,PlayerUnknownsBattlegrounds(PUBG),10158,Negative,swap,1,pubg with taehyung... hate i that game
103,PlayerUnknownsBattlegrounds(PUBG),10158,Negative,swap,2,pubg with taehyung... i game that hate
103,PlayerUnknownsBattlegrounds(PUBG),10158,Negative,insert,1,pubg gamey with taehyung... i hate that game
103,PlayerUnknownsBattlegrounds(PUBG),10158,Negative,insert,2,detest pubg with taehyung... i hate that game
103,PlayerUnknownsBattlegrounds(PUBG),10158,Negative,delete,1,pubg taehyung... i hate that game
103,PlayerUnknownsBattlegrounds(PUBG),10158,Negative,delete,2,pubg with taehyung... i that game
104,TomClancysGhostRecon,10823,Positive,original,0,Couple of shots I took yesterday while playing with @TacStreamDE & @Semirijha & @AgtMorganCreed . Super fun as always :). .
104,TomClancysGhostRecon,10823,Positive,swap,1,Couple of shots I took yesterday while AgtMorganCreed with @TacStreamDE & @Semirijha & @playing . Super fun as always :). .
104,TomClancysGhostRecon,10823,Positive,swap,2,Couple of shots I took yesterday with playing while @TacStreamDE & @Semirijha & @AgtMorganCreed . Super fun as always :). .
104,TomClancysGhostRecon,10823,Positive,insert,1,Couple of constantly shots I took yesterday while playing with @TacStreamDE & @Semirijha & @AgtMorganCreed . Super fun as always :). .
104,TomClancysGhostRecon,10823,Positive,insert,2,Couple of shots I took yesterday while playing with @TacStreamDE & @Semirijha & @AgtMorganCreed . Super ace fun as always :). .
104,TomClancysGhostRecon,10823,Positive,delete,1,Couple of shots I took yesterday playing with @TacStreamDE & @Semirijha & @AgtMorganCreed . fun as always :). .
104,TomClancysGhostRecon,10823,Positive,delete,2,Couple of shots took while playing with @TacStreamDE & @Semirijha & @AgtMorganCreed . Super fun as always :). .
105,Amazon,183,Negative,original,0,Walmart Just Gave Its Workers Another Good Reward to Cancel Their Amazon Prime Membership dlvr.it/Rf21jg<unk>]
105,Amazon,183,Negative,swap,1,Amazon Just Gave Its Workers Another Good Reward to Cancel Their Walmart Prime Membership dlvr.it/Rf21jg<unk>]
105,Amazon,183,Negative,swap,2,Walmart Just Gave Their Workers Another Good Reward to Cancel Its Amazon Prime Membership dlvr.it/Rf21jg<unk>]
105,Amazon,183,Negative,insert,1,Walmart Just Gave Its Workers Another Good reward Reward to Cancel Their Amazon Prime Membership dlvr.it/Rf21jg<unk>]
105,Amazon,183,Negative,insert,2,Walmart Just fair Gave Its Workers Another Good Reward to Cancel Their Amazon Prime Membership dlvr.it/Rf21jg<unk>]
105,Amazon,183,Negative,delete,1,Walmart Just Gave Its Workers Another Good Reward Cancel Their Amazon Prime Membership dlvr./Rf21jg<unk>]
105,Amazon,183,Negative,delete,2,Walmart Just Its Workers Good Reward to Cancel Their Amazon Prime Membership dlvr.it/Rf21jg<unk>]
