id,label,00_raw,01_strip_entity_tag,02_unescape_html,03_remove_urls,04_remove_mentions,05_unwrap_hashtags,06_lowercase,07_expand_contractions,08_squash_elongation,09_strip_symbols,10_normalise_space,11_tokenized,12_numeric_dropped,13_stopwords_removed,14_lemmatized,15_short_dropped,cleaned_text
66,Neutral#Positive,Found this perfect setting for ,Found this perfect setting for ,Found this perfect setting for ,Found this perfect setting for ,Found this perfect setting for ,Found this perfect setting for ,found this perfect setting for ,found this perfect setting for ,found this perfect setting for ,found this perfect setting for ,found this perfect setting for,found this perfect setting for,found this perfect setting for,found perfect setting,find perfect setting,find perfect setting,find perfect setting
67,Irrelevant#Positive,. Is beautiful @GhostRecon..,. Is beautiful @GhostRecon..,. Is beautiful @GhostRecon..,. Is beautiful @GhostRecon..,. Is beautiful  ..,. Is beautiful  ..,. is beautiful  ..,. is beautiful  ..,. is beautiful  ..,  is beautiful    ,is beautiful,is beautiful,is beautiful,beautiful,beautiful,beautiful,beautiful
67,Irrelevant#Positive,. Is GhostRecon @beautiful..,. Is GhostRecon @beautiful..,. Is GhostRecon @beautiful..,. Is GhostRecon @beautiful..,. Is GhostRecon  ..,. Is GhostRecon  ..,. is ghostrecon  ..,. is ghostrecon  ..,. is ghostrecon  ..,  is ghostrecon    ,is ghostrecon,is ghostrecon,is ghostrecon,ghostrecon,ghostrecon,ghostrecon,ghostrecon
67,Irrelevant#Positive,. beautiful Is @GhostRecon..,. beautiful Is @GhostRecon..,. beautiful Is @GhostRecon..,. beautiful Is @GhostRecon..,. beautiful Is  ..,. beautiful Is  ..,. beautiful is  ..,. beautiful is  ..,. beautiful is  ..,  beautiful is    ,beautiful is,beautiful is,beautiful is,beautiful,beautiful,beautiful,beautiful
67,Irrelevant#Positive,. Is beautiful @live GhostRecon..,. Is beautiful @live GhostRecon..,. Is beautiful @live GhostRecon..,. Is beautiful @live GhostRecon..,. Is beautiful   GhostRecon..,. Is beautiful   GhostRecon..,. is beautiful   ghostrecon..,. is beautiful   ghostrecon..,. is beautiful  ghostrecon..,  is beautiful  ghostrecon  ,is beautiful ghostrecon,is beautiful ghostrecon,is beautiful ghostrecon,beautiful ghostrecon,beautiful ghostrecon,beautiful ghostrecon,beautiful ghostrecon
67,Irrelevant#Positive,. Is live beautiful @GhostRecon..,. Is live beautiful @GhostRecon..,. Is live beautiful @GhostRecon..,. Is live beautiful @GhostRecon..,. Is live beautiful  ..,. Is live beautiful  ..,. is live beautiful  ..,. is live beautiful  ..,. is live beautiful  ..,  is live beautiful    ,is live beautiful,is live beautiful,is live beautiful,live beautiful,live beautiful,live beautiful,live beautiful
67,Irrelevant#Positive,. Is @GhostRecon..,. Is @GhostRecon..,. Is @GhostRecon..,. Is @GhostRecon..,. Is  ..,. Is  ..,. is  ..,. is  ..,. is  ..,  is    ,is,is,is,,,,
67,Irrelevant#Positive,. beautiful @GhostRecon..,. beautiful @GhostRecon..,. beautiful @GhostRecon..,. beautiful @GhostRecon..,. beautiful  ..,. beautiful  ..,. beautiful  ..,. beautiful  ..,. beautiful  ..,  beautiful    ,beautiful,beautiful,beautiful,beautiful,beautiful,beautiful,beautiful
68,Positive,Happy Happy Monday!!! Tonight we will be streaming me Playing League Of Legends and learning characters through ARAM!! can’t hope will see you all!,Happy Happy Monday!!! Tonight we will be streaming me Playing League Of Legends and learning characters through ARAM!! can’t hope will see you all!,Happy Happy Monday!!! Tonight we will be streaming me Playing League Of Legends and learning characters through ARAM!! can’t hope will see you all!,Happy Happy Monday!!! Tonight we will be streaming me Playing League Of Legends and learning characters through ARAM!! can’t hope will see you all!,Happy Happy Monday!!! Tonight we will be streaming me Playing League Of Legends and learning characters through ARAM!! can’t hope will see you all!,Happy Happy Monday!!! Tonight we will be streaming me Playing League Of Legends and learning characters through ARAM!! can’t hope will see you all!,happy happy monday!!! tonight we will be streaming me playing league of legends and learning characters through aram!! can’t hope will see you all!,happy happy monday!!! tonight we will be streaming me playing league of legends and learning characters through aram!! cannot hope will see you all!,happy happy monday!! tonight we will be streaming me playing league of legends and learning characters through aram!! cannot hope will see you all!,happy happy monday   tonight we will be streaming me playing league of legends and learning characters through aram   cannot hope will see you all ,happy happy monday tonight we will be streaming me playing league of legends and learning characters through aram cannot hope will see you all,happy happy monday tonight we will be streaming me playing league of legends and learning characters through aram cannot hope will see you all,happy happy monday tonight we will be streaming me playing league of legends and learning characters through aram cannot hope will see you all,happy happy monday tonight streaming playing league legends learning characters aram cannot hope see,happy happy monday tonight stream play league legends learn character aram cannot hope see,happy happy monday tonight stream play league legends learn character aram cannot hope see,happy happy monday tonight stream play league legends learn character aram cannot hope see
68,Positive,Happy Happy Monday!!! Tonight can all be streaming me Playing League Of Legends and learning characters through ARAM!! we’t hope will see you will!,Happy Happy Monday!!! Tonight can all be streaming me Playing League Of Legends and learning characters through ARAM!! we’t hope will see you will!,Happy Happy Monday!!! Tonight can all be streaming me Playing League Of Legends and learning characters through ARAM!! we’t hope will see you will!,Happy Happy Monday!!! Tonight can all be streaming me Playing League Of Legends and learning characters through ARAM!! we’t hope will see you will!,Happy Happy Monday!!! Tonight can all be streaming me Playing League Of Legends and learning characters through ARAM!! we’t hope will see you will!,Happy Happy Monday!!! Tonight can all be streaming me Playing League Of Legends and learning characters through ARAM!! we’t hope will see you will!,happy happy monday!!! tonight can all be streaming me playing league of legends and learning characters through aram!! we’t hope will see you will!,happy happy monday!!! tonight can all be streaming me playing league of legends and learning characters through aram!! we’t hope will see you will!,happy happy monday!! tonight can all be streaming me playing league of legends and learning characters through aram!! we’t hope will see you will!,happy happy monday   tonight can all be streaming me playing league of legends and learning characters through aram   we t hope will see you will ,happy happy monday tonight can all be streaming me playing league of legends and learning characters through aram we t hope will see you will,happy happy monday tonight can all be streaming me playing league of legends and learning characters through aram we t hope will see you will,happy happy monday tonight can all be streaming me playing league of legends and learning characters through aram we t hope will see you will,happy happy monday tonight streaming playing league legends learning characters aram hope see,happy happy monday tonight stream play league legends learn character aram hope see,happy happy monday tonight stream play league legends learn character aram hope see,happy happy monday tonight stream play league legends learn character aram hope see
